,"ID","Block","Row","Column","Position","Raw intensity (mean) {Cy3}","Raw intensity (st.dev.) {Cy3}","Background (mean) {Cy3}","Background (st.dev.) {Cy3}","Net intensity (mean) {Cy3}"
16589,,27,14,14,"27-14:14","408,2125","46,600563","758,123457","832,509105",0
16590,10105,27,14,15,"27-14:15","402,5","46,948396","576,703704","343,888697",0
16591,10172,27,14,16,"27-14:16","856,5875","2720,061344","9440,08642","14809,151795",0
16592,10193,27,14,17,"27-14:17","416,0375","42,900073","1269,962963","2453,835464",0
16593,10435,27,14,18,"27-14:18","405,475","55,297349","901,592593","548,761669",0
16594,"1045_1",27,14,19,"27-14:19","407,6625","52,052297","894,530864","483,727379",0
16595,"1045.1_3",27,14,20,"27-14:20","412,6125","57,076563","1017,728395","633,726006",0
16596,10472,27,14,21,"27-14:21","400,475","52,88846","850,123457","468,046242",0
16597,"137_1",27,14,22,"27-14:22","393,1375","49,420885","754,259259","519,483657",0
16598,1377,27,14,23,"27-14:23","394,1","38,702566","532,246914","310,900407",0
16599,"139_2",27,14,24,"27-14:24","385,75","47,41161","629,679012","392,21521",0
16600,"1405_4",27,14,25,"27-14:25","386,0375","41,432099","713,950617","642,204599",0
16601,20009,27,15,1,"27-15:1","3608,6625","11706,949811","14294,024691","25475,085658",0
16602,20019,27,15,2,"27-15:2","397,9875","42,874115","406,54321","46,554551",0
16603,"20033_1",27,15,3,"27-15:3","397,6375","40,822321","406,407407","42,203311",0
16604,20041,27,15,4,"27-15:4","690,0125","1627,725154","6663,024691","10592,717004",0
16605,20235,27,15,5,"27-15:5","404,275","46,830958","1210,950617","2478,611763",0
16606,20247,27,15,6,"27-15:6","405,9875","59,147422","587,358025","339,18418",0
16607,20269,27,15,7,"27-15:7","416,125","50,124244","521,419753","414,57912",0
16608,20273,27,15,8,"27-15:8","415,075","47,798833","530,679012","239,766857",0
16609,20498,27,15,9,"27-15:9","395,125","48,597905","468,901235","247,62828",0
16610,20502,27,15,10,"27-15:10","411,2","48,444252","419,814815","74,90863",0
16611,20519,27,15,11,"27-15:11","397,3","44,525743","403,592593","48,23608",0
16612,20527,27,15,12,"27-15:12","395,7625","53,2185","393,419753","50,050191","4,0825"
16613,,27,15,13,"27-15:13","409,6125","48,670552","419,37037","54,149202",0
16614,20009,27,15,14,"27-15:14","410,0125","50,083599","420,777778","41,190715",0
16615,20019,27,15,15,"27-15:15","1042,475","3675,358785","8916,617284","14282,167249",0
16616,"20033_1",27,15,16,"27-15:16","420,2625","67,690424","7184,888889","13224,707744",0
16617,20041,27,15,17,"27-15:17","1376,1375","6187,905449","19175,91358","28897,920992",0
16618,20235,27,15,18,"27-15:18","407,9125","44,576827","6297,320988","16756,118344",0
16619,20247,27,15,19,"27-15:19","405,0375","54,100105","553,37037","347,143358",0
16620,20269,27,15,20,"27-15:20","414,9125","92,730205","505,728395","230,351091",0
16621,20273,27,15,21,"27-15:21","401,1375","42,352572","492,395062","254,359326",0
16622,20498,27,15,22,"27-15:22","393,1875","45,853121","467,382716","207,014104",0
16623,20502,27,15,23,"27-15:23","386,175","47,672611","397,641975","50,030068",0
16624,20519,27,15,24,"27-15:24","384,9625","45,188618","393,320988","51,048219",0
16625,20527,27,15,25,"27-15:25","384,825","45,15172","393,641975","50,031068",0
16626,20630,27,16,1,"27-16:1","438,8875","71,040369","6007,617284","17353,303478",0
16627,20634,27,16,2,"27-16:2","404,65","44,65794","405,061728","50,284527","0,93"
16628,20638,27,16,3,"27-16:3","419,5375","55,674903","417,17284","43,360636","2,6175"
16629,20661,27,16,4,"27-16:4","421,3375","44,309597","4555,987654","9540,254992",0
16630,20870,27,16,5,"27-16:5","409,1625","49,811148","678,864198","1157,149556",0
16631,20889,27,16,6,"27-16:6","413,4875","50,015945","411,864198","43,877316","1,100833"
16632,"20919_1",27,16,7,"27-16:7","404,5625","47,779516","399,395062","47,206641","5,589167"
16633,20926,27,16,8,"27-16:8","399,25","40,535498","407,728395","46,353266",0
16634,21280,27,16,9,"27-16:9","395,825","43,858165","411,098765","59,660206",0
16635,21287,27,16,10,"27-16:10","407,725","62,700408","403,753086","40,270812","4,551667"
16636,21316,27,16,11,"27-16:11","404,6125","51,335209","404,765432","47,50165","1,585833"
16637,"21334_1",27,16,12,"27-16:12","389,7","54,573003","397,790123","48,890622",0
16638,,27,16,13,"27-16:13","404,675","54,153503","416,876543","46,644234",0
16639,20630,27,16,14,"27-16:14","413,65","48,588716","402,123457","52,818885","12,583333"
16640,20634,27,16,15,"27-16:15","434,2875","82,132834","5314,530864","11124,473297",0
16641,20638,27,16,16,"27-16:16","420,3","51,734326","1466,320988","4232,709498",0
16642,20661,27,16,17,"27-16:17","437,825","70,241856","10784,506173","23427,881412",0
16643,20870,27,16,18,"27-16:18","411,9375","48,832015","3256,530864","11461,305866",0
16644,20889,27,16,19,"27-16:19","402,2125","45,111029","398,17284","43,051071","5,185833"
16645,"20919_1",27,16,20,"27-16:20","405,2","56,851884","395,925926","39,53093","9,733333"
16646,20926,27,16,21,"27-16:21","390,075","42,713877","389,506173","39,047767","1,488333"
16647,21280,27,16,22,"27-16:22","400,0375","51,829429","391,950617","45,598219","8,7975"
16648,21287,27,16,23,"27-16:23","386,2625","71,9778","394,382716","46,821087",0
16649,21316,27,16,24,"27-16:24","399,2","47,027167","421,123457","194,672699","7,066667"
16650,"21334_1",27,16,25,"27-16:25","385,6125","43,540319","390,444444","51,762921",0
16651,30040,27,17,1,"27-17:1","417,6","54,379724","407,802469","51,036609","10,266667"
16652,30064,27,17,2,"27-17:2","420,975","46,366448","411,098765","47,148861","9,895"
16653,30083,27,17,3,"27-17:3","415,1375","43,569163","410,54321","53,858623","5,604167"
16654,"30096_1",27,17,4,"27-17:4","412,55","50,621429","415,901235","51,744953",0
16655,40002,27,17,5,"27-17:5","410,225","48,664175","407,604938","46,926986","2,038333"
16656,"40011_2",27,17,6,"27-17:6","414,25","56,099482","409,938272","52,858619","6,85"
16657,40025,27,17,7,"27-17:7","413,4375","50,637416","409,469136","47,208073","4,464167"
16658,40055,27,17,8,"27-17:8","408,325","47,55404","408,160494","47,708347","0,871667"
16659,43007,27,17,9,"27-17:9","408,525","40,114386","403,012346","60,357372","6,911667"
16660,433,27,17,10,"27-17:10","398,4375","50,808612","409,185185","42,084175",0
16661,"433_4",27,17,11,"27-17:11","398,7375","46,561717","398,061728","51,307004","1,510833"
16662,455,27,17,12,"27-17:12","406,375","50,278559","405,740741","67,10957","4,841667"
16663,,27,17,13,"27-17:13","413,075","48,688047","420,888889","49,272457",0
16664,30040,27,17,14,"27-17:14","401,775","47,350023","413,703704","49,663227",0
16665,30064,27,17,15,"27-17:15","408,125","52,711389","406,814815","51,013751","2,085"
16666,30083,27,17,16,"27-17:16","414,8375","48,357174","423,148148","55,342369",0
16667,"30096_1",27,17,17,"27-17:17","411,5375","43,785711","410,888889","51,89894","2,590833"
16668,40002,27,17,18,"27-17:18","409,6375","48,825249","411,666667","55,394946",0
16669,"40011_2",27,17,19,"27-17:19","400,4125","44,552826","410,08642","43,655812",0
16670,40025,27,17,20,"27-17:20","403,175","41,314715","412,82716","64,703321",0
16671,40055,27,17,21,"27-17:21","395,7","47,040354","392,555556","49,319874","3,926667"
16672,43007,27,17,22,"27-17:22","393,55","47,69627","396,888889","52,91668",0
16673,433,27,17,23,"27-17:23","385,3625","43,58906","392,518519","48,898137",0
16674,"433_4",27,17,24,"27-17:24","385,2","47,18088","389,839506","46,700229",0
16675,455,27,17,25,"27-17:25","395,3375","64,539448","390,950617","53,151176","5,884167"
16676,53017,27,18,1,"27-18:1","424,9625","50,438694","414,91358","56,242377","11,375833"
16677,555,27,18,2,"27-18:2","412,8","52,480834","416,518519","56,043312",0
16678,"563_1",27,18,3,"27-18:3","406,7875","48,976536","422,407407","52,603179",0
16679,"568_1",27,18,4,"27-18:4","428,2875","52,078129","7003,444444","18317,179412",0
16680,60195,27,18,5,"27-18:5","414,3375","52,980518","419,975309","51,424453",0
